PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
Reduced Fert,Cost,430,43,-0.0501104188604189,posC_negT,0,negative
Reduced Fert,Net Present Value,6,1,-0.499666666666667,posC_negT,0,negative
Reduced Fert,Marginal Rate of Return,9,2,0.666809523809524,posC_negT,0,negative
Reduced Fert,Return to Labour,4,1,0.5,posC_negT,0,negative
Controlled Release Fert,Gross Revenue,12,2,-0.416666666666667,posC_negT,0,negative
Controlled Release Fert,Profit,12,2,-0.333333333333333,posC_negT,0,negative
Controlled Release Fert,Labour Cost,6,1,0,posC_negT,0,negative
Controlled Release Fert,Benefit Cost Ratio,14,2,-0.375,posC_negT,0,negative
Controlled Release Fert,Cost,8,2,-0.25,posC_negT,0,negative
IPM,Profit,25,6,0.0280119047619048,posC_negT,0,negative
IPM,Gross Revenue,16,5,0.347222222222222,posC_negT,0,negative
IPM,Cost,15,4,0.666666666666667,posC_negT,0,negative
IPM,Labour Cost,3,1,0.666666666666667,posC_negT,0,negative
IPM,Benefit Cost Ratio,17,3,-0.875,posC_negT,0,negative
Cover Crops,Returns to Labour,27,1,1.40740740740741,posC_negT,0,negative
Cover Crops,Gross Revenue,49,12,0.734386363636364,posC_negT,0,negative
Cover Crops,Profit,62,15,0.215720779220779,posC_negT,0,negative
Cover Crops,Cost,59,14,0.633997252747253,posC_negT,0,negative
Cover Crops,Labour Cost,6,2,-0.147058823529412,posC_negT,0,negative
Cover Crops,Benefit Cost Ratio,38,11,-0.730263157894737,posC_negT,0,negative
Cover Crops,Return on Investment,2,1,1,posC_negT,0,negative
Cover Crops,Internal Rate of Return,5,1,1.001,posC_negT,0,negative
Cover Crops,Net Present Value,5,1,1.001,posC_negT,0,negative
Organic Fert,Gross Revenue,176,22,0.84955044955045,posC_negT,0,negative
Organic Fert,Profit,243,27,0.64541718377995,posC_negT,1,negative
Organic Fert,Cost,176,24,0.53047052154195,posC_negT,0,negative
Organic Fert,Labour Cost,10,2,0.589285714285714,posC_negT,0,negative
Organic Fert,Benefit Cost Ratio,244,23,0.143471887239744,posC_negT,1,negative
Organic Fert,Net Present Value,1,1,2,posC_negT,0,negative
Organic Fert,Internal Rate of Return,1,1,2,posC_negT,0,negative
Organic Fert,Payback Period,1,1,2,posC_negT,0,negative
Organic Fert,Return to Labour,2,1,-1.0005,posC_negT,1,negative
Organic Fert,Marginal Rate of Return,11,1,0.546,posC_negT,0,negative
All Nbs,Cost,1596,157,0.459177517091078,posC_negT,0,negative
All Nbs,Profit,2183,180,0.483164360669152,posC_negT,58,negative
All Nbs,Gross Revenue,1433,137,0.534186270133766,posC_negT,0,negative
All Nbs,Labour Cost,59,11,0.053030303030303,posC_negT,0,negative
All Nbs,Benefit Cost Ratio,1846,137,-0.0633593594904312,posC_negT,2,negative
All Nbs,Returns to Labour,99,1,1.18181818181818,posC_negT,0,negative
All Nbs,Labour Cost per Asset,19,2,1.5,posC_negT,0,negative
All Nbs,Marginal Rate of Return,24,4,0.415730769230769,posC_negT,0,negative
All Nbs,Present Value of Benefit,4,2,2,posC_negT,0,negative
All Nbs,Present Value of Cost,4,2,0.2,posC_negT,0,negative
All Nbs,Net Present Value,76,7,0.906520394979697,posC_negT,0,negative
All Nbs,Return on Investment,4,2,1.57142857142857,posC_negT,0,negative
All Nbs,Internal Rate of Return,14,2,1.06442063492063,posC_negT,0,negative
All Nbs,Payback Period,9,1,2,posC_negT,0,negative
All Nbs,Fixed Cost,4,1,0,posC_negT,0,negative
All Nbs,Return to Labour,8,1,-0.12525,posC_negT,2,negative
